,eventType,Miss Scarlet,Mr. Green,Mrs White,Mrs Peacock,Colonel Mustard,Professor Plum,Miss Peach,Sgt. Gray,Monsieur Brunette,Mme. Rose,Candlestick,Knife,Lead Pipe,Revolver,Rope,Wrench,Horseshoe,Poison,Carriage House,Conservatory,Kitchen,Trophy Room,Dining Room,Drawing Room,Gazebo,Courtyard,Fountain,Library,Billiard Room,Studio
10,otherTurn,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0,0.35294117647058826,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0,0.0,0.0,0.0,0,0.35294117647058826,0.35294117647058826,0,0.35294117647058826,0.35294117647058826,0,0.0
11,selfTurn,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,2.0,0,0.0
12,otherTurn,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,2.0,0,0.0
13,otherTurn,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,2.0,0,0.0
14,otherTurn,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,2.0,0,0.0
15,selfTurn,0.0,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464,0.0,0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0,0.0,0.0,0.0,0,0.38461538461538464,0.38461538461538464,0,0.38461538461538464,2.0,0,0.0
16,otherTurn,0.0,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.38461538461538464,0.0,0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0,0.0,0.0,0.0,0,0.38461538461538464,0.38461538461538464,0,0.38461538461538464,2.0,0,0.0
17,otherTurn,0.0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.0,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0,0.0,0.0,0.0,0,0.4166666666666667,0.4166666666666667,0,0.4166666666666667,2.0,0,0.0
18,magnifier,0.0,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.0,0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.36363636363636365,0.0,0,0.36363636363636365,2.0,0.36363636363636365,0,0.0,0.0,0.0,0,0.36363636363636365,0.36363636363636365,0,0.36363636363636365,2.0,0,0.0
19,selfTurn,0.0,0.3,0.0,0.3,0.3,0.0,0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0,0.3,2.0,0.3,0,0.0,0.0,0.0,0,0.3,0.3,0,0.3,2.0,0,0.0
20,otherTurn,0.0,0.3,0.0,0.3,0.3,0.0,0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0,0.3,2.0,0.3,0,0.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,2.0,0,0.0
21,otherTurn,0.0,0.3,0.0,0.3,0.3,0.0,0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0,0.3,2.0,0.3,0,0.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,2.0,0,0.0
22,otherTurn,0.0,0.3,0.0,0.3,0.3,0.0,0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0,0.3,2.0,0.3,0,0.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,2.0,0,0.0
23,selfTurn,0.0,0.375,0.0,0.375,0.375,0.0,0,0.0,0.0,0.375,0.0,0.0,2.0,0.0,0,0.375,2.0,0.375,0,0.0,0.0,0.0,0,0.0,0.375,0,0.375,2.0,0,0.0
24,otherTurn,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0,0.3333333333333333,2.0,0.3333333333333333,0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0,0.3333333333333333,2.0,0,0.0
25,otherTurn,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0,0.5,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.5,0,0.5,2.0,0,0.0
26,magnifier,0.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0,0.5,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.5,0,0.5,2.0,0,0.0
