,eventType,Miss Scarlet,Mr. Green,Mrs White,Mrs Peacock,Colonel Mustard,Professor Plum,Miss Peach,Sgt. Gray,Monsieur Brunette,Mme. Rose,Candlestick,Knife,Lead Pipe,Revolver,Rope,Wrench,Horseshoe,Poison,Carriage House,Conservatory,Kitchen,Trophy Room,Dining Room,Drawing Room,Gazebo,Courtyard,Fountain,Library,Billiard Room,Studio
10,otherTurn,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0,0.35294117647058826,0.0,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,0,0.0,0.35294117647058826,0.35294117647058826,0,2.0,0.0,0.0,0,0.35294117647058826,0.35294117647058826,0,0.35294117647058826,0.35294117647058826,0,0.35294117647058826
11,selfTurn,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0,2.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.0,0,0.3333333333333333
12,otherTurn,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0,2.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.0,0,0.5
13,otherTurn,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0,2.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.0,0,0.6787469216608008
14,otherTurn,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0,0.0,0.3333333333333333,0.3333333333333333,0,2.0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.0,0,0.6787469216608008
15,selfTurn,0.5,0.2857142857142857,2.0,0.2857142857142857,0.2857142857142857,0.0,0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,2.0,0.2857142857142857,0.0,0,0.0,0.2857142857142857,0.2857142857142857,0,2.0,0.0,0.0,0,0.2857142857142857,0.2857142857142857,0,0.2857142857142857,0.0,0,0.6787469216608008
16,otherTurn,0.5,0.2857142857142857,2.0,0.2857142857142857,0.2857142857142857,0.0,0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,2.0,0.2857142857142857,0.0,0,0.0,0.2857142857142857,0.2857142857142857,0,2.0,0.0,0.0,0,0.2857142857142857,0.2857142857142857,0,0.2857142857142857,0.0,0,0.6787469216608008
17,otherTurn,0.5,0.2857142857142857,2.0,0.2857142857142857,0.2857142857142857,0.0,0,0.3333333333333333,0.0,0.2857142857142857,0.2857142857142857,2.0,0.2857142857142857,0.0,0,0.0,0.2857142857142857,0.2857142857142857,0,2.0,0.0,0.0,0,0.2857142857142857,0.2857142857142857,0,0.2857142857142857,0.0,0,0.6787469216608008
18,magnifier,0.5,0.3076923076923077,2.0,0.3076923076923077,0.3076923076923077,0.0,0,0.3333333333333333,0.0,0.3076923076923077,0.3076923076923077,2.0,0.3076923076923077,0.0,0,0.0,0.0,0.3076923076923077,0,2.0,0.0,0.0,0,0.3076923076923077,0.3076923076923077,0,0.3076923076923077,0.0,0,0.6787469216608008
19,selfTurn,2.0,0.3,2.0,0.3,0.3,0.0,0,0.3333333333333333,0.0,0.3,0.3,2.0,0.0,0.0,0,0.0,0.0,0.3,0,2.0,0.0,0.0,0,0.3,0.3,0,0.3,0.0,0,0.0
20,otherTurn,2.0,0.3,2.0,0.3,0.3,0.0,0,0.3333333333333333,0.0,0.3,0.3,2.0,0.0,0.0,0,0.0,0.0,0.3,0,2.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,0.0,0,0.0
21,otherTurn,2.0,0.3,2.0,0.3,0.3,0.0,0,0.3333333333333333,0.0,0.3,0.3,2.0,0.0,0.0,0,0.0,0.0,0.3,0,2.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,0.0,0,0.0
22,otherTurn,2.0,0.3,2.0,0.3,0.3,0.0,0,0.3333333333333333,0.0,0.3,0.3,2.0,0.0,0.0,0,0.0,0.0,0.3,0,2.0,0.0,0.0,0,0.3333333333333333,0.3,0,0.3,0.0,0,0.0
23,selfTurn,2.0,0.25,2.0,0.25,0.25,0.0,0,2.0,0.0,0.25,0.3333333333333333,2.0,0.0,0.0,0,0.0,0.0,0.25,0,2.0,0.0,0.0,0,0.0,0.25,0,0.25,0.0,0,0.0
24,otherTurn,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0,2.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0,2.0,0.0,0.0,0,0.0,0.3333333333333333,0,0.3333333333333333,0.0,0,0.0
25,otherTurn,2.0,0.0,2.0,0.2,0.2,0.0,0,2.0,0.0,0.2,0.0,2.0,0.0,0.0,0,0.0,0.0,2.0,0,2.0,0.0,0.0,0,0.0,0.2,0,0.2,0.0,0,0.0
26,magnifier,2.0,0.0,2.0,0.2,0.2,0.0,0,2.0,0.0,0.2,0.0,2.0,0.0,0.0,0,0.0,0.0,2.0,0,2.0,0.0,0.0,0,0.0,0.2,0,0.2,0.0,0,0.0
