,eventType,Miss Scarlet,Mr. Green,Mrs White,Mrs Peacock,Colonel Mustard,Professor Plum,Miss Peach,Sgt. Gray,Monsieur Brunette,Mme. Rose,Candlestick,Knife,Lead Pipe,Revolver,Rope,Wrench,Horseshoe,Poison,Carriage House,Conservatory,Kitchen,Trophy Room,Dining Room,Drawing Room,Gazebo,Courtyard,Fountain,Library,Billiard Room,Studio
10,otherTurn,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.1458120042080977,0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0,0.0,0.5,0.7519296364125923,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0
11,selfTurn,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.5,0.7519296364125923,0,0.2,0.2,0,0.2,0.0,0,0
12,otherTurn,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.5,0.7519296364125923,0,0.2,0.2,0,0.2,0.0,0,0
13,otherTurn,0.3333333333333333,0.2,0.0,0.2,0.2,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.5,0.7519296364125923,0,0.2,0.2,0,0.2,0.0,0,0
14,otherTurn,0.3333333333333333,0.2,0.0,0.2,0.2,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.5,0.7519296364125923,0,0.2,0.2,0,0.2,0.0,0,0
15,selfTurn,0.5,0.2,0.0,0.2,0.2,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
16,otherTurn,0.5,0.2,0.0,0.2,0.2,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
17,otherTurn,0.5,0.2,0.0,0.2,0.2,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
18,magnifier,0.5,0.2,0.0,0.2,0.2,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
19,selfTurn,0.0,0.25,0.0,0.25,0.25,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
20,otherTurn,0.0,0.25,0.0,0.25,0.25,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
21,otherTurn,0.0,0.25,0.0,0.25,0.25,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
22,otherTurn,0.0,0.25,0.0,0.25,0.25,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
23,selfTurn,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
24,otherTurn,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
25,otherTurn,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
26,magnifier,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
